SchemaName;SchemaID;DataCORELayer;ObjectName;ObjectID;ObjectType;ObjectTypeDescription;ObjectSQLCode_Anzahl_Character;ObjectSQLCode_First_32767_Characters
INFI_GSP2P_CSC2;96;INFormation Mart as Interface;V_AccountingP2PDetailed_V1_IFCT0;449137091;V ;VIEW;10447;/**/ /* View: V_AccountingP2PDetailed_V1_IFCT0 */ /**/ /**/ /* V01.00.05 - 2023-08-17 Sanja Mihalic BD/XAD3 */ /* Fact view for Accounting P2P - Detailed Fact */ /* Data.CORE Outgoing Interface #0190 https://inside-docupedia.bosch.com/confluence/x/RT1Qf */ /* Update: */ /* - V01.00.05 2023-08-17 - Adding fields for changed rules #xBI-P2P-000000008 NetDueDate and #xBI-P2P-000000018 DaysOverdue */ /* - V01.00.04 2023-07-10 - New Key logic implemented (VendorInvoice_BHUB) */ /* - V01.00.03 2023-04-07 - Rework PerFact views after Business UAT */ /* - V01.00.02 2023-03-20 - Rework PerFact views after UAT */ /* - V01.00.01 2023-02-28 - Change of field name PaymentTermDays to PaymentDays */ /* - V01.00.00 2023-02-03 - Initial */ /**/
INFI_GSSGA_CSC2;83;INFormation Mart as Interface;V_ActualCost_V2_IFCT0_G1;449801060;V ;VIEW;3409;/**/ /* View: V_ActualCost_V2_IFCT0_G1 */ /**/ /* =*/ /* V01.00.02 2023-04-24 Philipp Staiger GS/BDD1 */ /* Fact View for GS Trust SGnA */ /* Data.CORE Outgoing Interface #0166 https://inside-docupedia.bosch.com/confluence/x/J2JNcg */ /* Update: */ /* V01.00.02 - Replaced persisted fact table with [COCostActual_V2_MFCT0_<SourceSystem>] */ /* - Added column [TechnicalReverseFlag] */ /* V01.00.01 - Added new columns CostCenterCode & CostElementId */ /* V01.00.00 - Initial version */ /* =*/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_SparePart_IDIM1_G0;451024888;V ;VIEW;4097;/**/ /* View: V_SparePart_IDIM1_G0 */ /**/ /**/ /* V01.03.02 - 2021-09-10 Sigwalt Yannick GS/BDD2 Tatjana Derdus CI/DAV2.3 */ /* SpareParts dimension created for the use case of reporting on maintenance costs from POE */ /* Restrictions: */ /* - Limited to materials persisted in fact [INFM_Costs_CSC1].[CO_CostMaintenance_PerFact_G0] */ /* Updates: */ /* - V01.03.02 - Replaced PerFact */ /* - V01.03.01 - Fixed join error in case of leading zeros for TermCode (cast TermCode as Int) */ /* - V01.03.00 - Filled MaterialGroupDescription, TermCodeDescription based on PT2 ref. data */ /* - V01.02.00 - Added MaterialGroup, MaterialGroupDescription, TermCode, TermCodeDescription */ /* - V01.01.00 - Use source system specific MaterialDimId and ref. view for LanguageCode */ /* - V01.00.01 - Removed dummy records from view */ /* - V01.00.00 - Initial version */ /**/
MEAV_DataCORE_CSC1;47;MEtA Vault;V_COPlanCostsDelta_O1;452508991;V ;VIEW;3387;/**/ /* View: V_COPlanCostsDelta_O1 */ /**/ /* =*/ /* V01.00.02 2022-11-02 Yannick Sigwalt GS/BDD1 */ /* This view reads all the loaded records from [RAWV_COOM_CSC1].[PlanCostsPrimary_WSATM_xx_X] and */ /* [RAWV_COOM_CSC1].[PlanCostsSecondary_WSATM_xx_X] to identify new CO plan cost records */ /* Restriction: */ /* - none */ /* Update: */ /* - V01.00.02 - Reworked SQL */ /* - V01.00.00 - Initial version */ /* =*/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_FactActualCost_V2_A4;453277070;V ;VIEW;4912;/**/ /* View: V_FactActualCost_GK */ /**/ /**/ /* V01.00.01 2022-03-06 Kessler Waldemar CI/BTM-AC1 */ /* Fact view for Costs booked on Cost Centers from PTT */ /* Changes: */ /* Restriction: */ /**/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_FactActualCost_Short_YTD_V2_D7;456037056;V ;VIEW;11885;/**/ /* View: V_FactActualCost_Short_YTD_D7 */ /**/ /**/ /* V01.00.01 2022-09-12 Szivos Andras CI/BTM-AC1 */ /* Fact view for Costs aggregated booked on Cost Centers from PS0 in a YTD logic */ /* Changes: */ /* - V01.01.00 2022-11-02 Szivos Andras CI/BTM-AC1 Major bug fix, as combinations missing in a certain month were not*/ /* shown in YTD logic */ /* - V01.00.01 2022-09-12 Szivos Andras CI/BTM-AC1 some missing fields were added: YearMonthCreation, PostingPeriodId*/ /* - V01.00.00 2022-08-10 Szivos Andras CI/BTM-AC1 Original version created */ /**/
INFI_Costs_CDP_CSC2;69;INFormation Mart as Interface;V_INTF_CDP_Costs_FACT_CostActual_G6;461557028;V ;VIEW;8495;/**/ /* View: V_INTF_CDP_Costs_FACT_CostActual_G6 */ /**/ /* = */ /* V01.00.02 2022-11-10 Michal Erdman & Yannick Sigwalt GS/BDD2 */ /* This view is to provide CO-OM Cost Actuals data for Cost Driver Planning application (CDP) */ /* Data.CORE Outgoing Interface #0068 https://inside-docupedia.bosch.com/confluence/x/n5KPWw */ /* Implemented Soft Rules */ /* Debit Credit & Statistical indicator */ /* #FBI-SR-000000025 https://inside-docupedia.bosch.com/confluence/x/TUN-Mw */ /* Filter Cost Actual Fact Data by Company Code Positive List */ /* #FBI-SR-000000057 https://inside-docupedia.bosch.com/confluence/x/fFf1Yw */ /* Update: */ /* V01.00.02 Added PartnerCostCenter and PartnerActivityType/changed SR-000000025 implementation */ /* V01.00.01 -BugFixing due to duplicate CostCenter */ /* -optimized datatype of FiscalYear for better performance while querying */ /* -Reworked field naming and order to match the one from Plan view */ /* V01.00.00 Creation */ /* = */
INFI_GSSGA_CSC2;83;INFormation Mart as Interface;V_CostCenter_V5_IDIM1;465137148;V ;VIEW;19602;/**/ /* View: V_CostCenter_V5_IDIM1 */ /**/ /**/ /* V01.00.00 2023-07-25 Yannick Sigwalt GS/BDD1 */ /* Dimensional View for GS Trust SGnA for Cost Center */ /* Data.CORE Outgoing Interface #0167 https://inside-docupedia.bosch.com/confluence/x/WGJNcg */ /* Update: */ /* - V01.00.00 Creation */ /**/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_FactActualCost_Short_G1;465644952;V ;VIEW;1721;/**/ /* View: V_FactActualCost_Short_G1 */ /**/ /**/ /* V01.00.01 2021-09-24 Szivos Andras CI/BTM-AC1 */ /* Fact view for Costs aggregated booked on Cost Centers from P45 */ /* Changes: */ /* Restriction: */ /**/
INFI_TM1_CSC2;9;INFormation Mart as Interface;V_INTF_PNL_DIM_Plant_ATTR;465697007;V ;VIEW;4489;/**/ /* View: V_INTF_PNL_DIM_Plant_ATTR */ /**/ /* = */ /* V 01.00.06 2022-07-11 Michal Erdman & Barbara Balcer CI/XAD2 & Pawel Bialecki CI/XTD2 */ /* This view retreieves the text for Plant */ /* Major data source: */ /* - RefMDS/Plant(SAP) */ /* https://rb3pxga0.server.bosch.com:44345/sap/bc/ui5_ui5/rb0g/refmdrep/index.html#/MDOBJECT_SET/E175_V1 */ /* Restrictions: */ /* - IBM PA Interface Description */ /* https://inside-docupedia.bosch.com/confluence/display/BID/IBM+PA+%7C+Interface+Description */ /* Update: */ /* - V01.00.06 Added Description from PlantAddressData_WSAT0_SL_X */ /* - V01.00.05 Added CompanyCode, LocationCode, PlantNumber */ /* - V01.00.04 Updated view due to changes in underlaying RAW VAULT Model */ /* Implemented variable language Code Selection */ /* - V01.00.03 Add prefix PL_ */ /* - V01.00.02 remove additional attribute column */ /* - V01.00.01 replaces dummy view without content */ /* = */
INFI_GSSGA_CSC2;83;INFormation Mart as Interface;V_ActualCost_V2_IFCT0_G2;465801117;V ;VIEW;3409;/**/ /* View: V_ActualCost_V2_IFCT0_G2 */ /**/ /* =*/ /* V01.00.02 2023-04-24 Philipp Staiger GS/BDD1 */ /* Fact View for GS Trust SGnA */ /* Data.CORE Outgoing Interface #0166 https://inside-docupedia.bosch.com/confluence/x/J2JNcg */ /* Update: */ /* V01.00.02 - Replaced persisted fact table with [COCostActual_V2_MFCT0_<SourceSystem>] */ /* - Added column [TechnicalReverseFlag] */ /* V01.00.01 - Added new columns CostCenterCode & CostElementId */ /* V01.00.00 - Initial version */ /* =*/
MEAV_DataCORE_CSC1;47;MEtA Vault;V_COPlanCostsDelta_O2;468509048;V ;VIEW;3387;/**/ /* View: V_COPlanCostsDelta_O2 */ /**/ /* =*/ /* V01.00.02 2022-11-02 Yannick Sigwalt GS/BDD1 */ /* This view reads all the loaded records from [RAWV_COOM_CSC1].[PlanCostsPrimary_WSATM_xx_X] and */ /* [RAWV_COOM_CSC1].[PlanCostsSecondary_WSATM_xx_X] to identify new CO plan cost records */ /* Restriction: */ /* - none */ /* Update: */ /* - V01.00.02 - Reworked SQL */ /* - V01.00.00 - Initial version */ /* =*/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_FactActualCost_V2_H1;469277127;V ;VIEW;4912;/**/ /* View: V_FactActualCost_GK */ /**/ /**/ /* V01.00.01 2022-03-06 Kessler Waldemar CI/BTM-AC1 */ /* Fact view for Costs booked on Cost Centers from PTT */ /* Changes: */ /* Restriction: */ /**/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_FactActualCost_Short_YTD_V2_G0;472037113;V ;VIEW;11885;/**/ /* View: V_FactActualCost_Short_YTD_G0 */ /**/ /**/ /* V01.00.01 2022-09-12 Szivos Andras CI/BTM-AC1 */ /* Fact view for Costs aggregated booked on Cost Centers from PS0 in a YTD logic */ /* Changes: */ /* - V01.01.00 2022-11-02 Szivos Andras CI/BTM-AC1 Major bug fix, as combinations missing in a certain month were not*/ /* shown in YTD logic */ /* - V01.00.01 2022-09-12 Szivos Andras CI/BTM-AC1 some missing fields were added: YearMonthCreation, PostingPeriodId*/ /* - V01.00.00 2022-08-10 Szivos Andras CI/BTM-AC1 Original version created */ /**/
INFI_Costs_CDP_CSC2;69;INFormation Mart as Interface;V_INTF_CDP_Costs_FACT_CostActual_G7;477557085;V ;VIEW;8480;/**/ /* View: V_INTF_CDP_Costs_FACT_CostActual_G7 */ /**/ /* = */ /* V01.00.02 2022-11-10 Yannick Sigwalt GS/BDD2 */ /* This view is to provide CO-OM Cost Actuals data for Cost Driver Planning application (CDP) */ /* Data.CORE Outgoing Interface #0068 https://inside-docupedia.bosch.com/confluence/x/n5KPWw */ /* Implemented Soft Rules */ /* Debit Credit & Statistical indicator */ /* #FBI-SR-000000025 https://inside-docupedia.bosch.com/confluence/x/TUN-Mw */ /* Filter Cost Actual Fact Data by Company Code Positive List */ /* #FBI-SR-000000057 https://inside-docupedia.bosch.com/confluence/x/fFf1Yw */ /* Update: */ /* V01.00.02 Added PartnerCostCenter and PartnerActivityType/changed SR-000000025 implementation */ /* V01.00.01 -BugFixing due to duplicate CostCenter */ /* -optimized datatype of FiscalYear for better performance while querying */ /* -Reworked field naming and order to match the one from Plan view */ /* V01.00.00 Creation */ /* = */
INFI_PlantResult_TM1_CSC1;111;INFormation Mart as Interface;V_INTF_DIM_InternalOrder_ATTR;480369126;V ;VIEW;6756;/**/ /* View: V_INTF_DIM_InternalOrder_ATTR */ /**/ /* =*/ /* V01.00.01 2023-01-20 Michal Erdman */ /* Access Layer for Plant Result for Internal Orders texts for TM1 */ /* Data.CORE Outgoing Interface #0317 https://inside-docupedia.bosch.com/confluence/x/MCF6mQ */ /* - IBM PA Interface Description */ /* https://inside-docupedia.bosch.com/confluence/display/BID/IBM+PA+%7C+Interface+Description */ /* Restrictions: */ /* - Merged descriptions for B2,C3,G0,G1,G2,G3,G4,G5,G6,S3,SL */ /* Update: */ /* - V01.00.01 Performance optimization */ /* - V01.00.00 Create */ /*= */
INFI_Optravis_CSC1;64;INFormation Mart as Interface;V_INTF_MD_CompanyCode_M2;481137205;V ;VIEW;2354;/**/ /* View: V_INTF_MD_CompanyCode_M2 */ /**/ /* */ /* V01.01.01 URA1FE & Tatjana Derdus CI/DAV2.3 */ /* Interface view for transfer of end-of-previous-month company code master data to Optravis */ /* Data.CORE Outgoing Interface #0067 https://inside-docupedia.bosch.com/confluence/x/g5nSWg */ /* Restrictions: */ /* - only includes company code description in English language */ /* - only includes company codes which have status 40, 49, 50 (Released, Discontinuation, Invalid) */ /* Changes: */ /* - V01.01.01 2023-08-16 Enhanced with status filter 50 and column [CompanyCodeStatusId] */ /* - V01.01.00 2021-02-10 Added column SourceSystem */ /* - V01.00.01 2020-12-10 Adjusted syntax for EOM determ. (uniform in all Optravis MD views) */ /* */
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_FactActualCost_Short_G2;481645009;V ;VIEW;1721;/**/ /* View: V_FactActualCost_Short_G2 */ /**/ /**/ /* V01.00.01 2021-09-24 Szivos Andras CI/BTM-AC1 */ /* Fact view for Costs aggregated booked on Cost Centers from P72 */ /* Changes: */ /* Restriction: */ /**/
INFI_TM1_CSC2;9;INFormation Mart as Interface;V_INTF_PNL_DIM_RKAUFNR_ATTR;481697064;V ;VIEW;6040;/**/ /* View: V_INTF_PNL_DIM_RKAUFNR_ATTR */ /**/ /* =*/ /* V 01.00.01 2022-07-11 Ilja Frolov GS/BDD2 & Patrik Just CI/DAV2.3 */ /* Interface provides Internal Orders texts for TM1 */ /* - IBM PA Interface Description */ /* https://inside-docupedia.bosch.com/confluence/display/BID/IBM+PA+%7C+Interface+Description */ /* - Access Layer Definition */ /* #FBI-PnL-000000054 https://inside-docupedia.bosch.com/confluence/x/kTHvhw */ /* Restrictions: */ /* - Merged descriptions for G0,G1,G2,G3,G4,G5,G6,C3,S3,B2, SL */ /* Update: */ /* V 01.00.01 added Description from InternalOrderGeneralAttributes_WSAT0_B2_X */ /*= */
INFI_GSSGA_CSC2;83;INFormation Mart as Interface;V_ActualCost_V2_IFCT0_G3;481801174;V ;VIEW;3409;/**/ /* View: V_ActualCost_V2_IFCT0_G3 */ /**/ /* =*/ /* V01.00.02 2023-04-24 Philipp Staiger GS/BDD1 */ /* Fact View for GS Trust SGnA */ /* Data.CORE Outgoing Interface #0166 https://inside-docupedia.bosch.com/confluence/x/J2JNcg */ /* Update: */ /* V01.00.02 - Replaced persisted fact table with [COCostActual_V2_MFCT0_<SourceSystem>] */ /* - Added column [TechnicalReverseFlag] */ /* V01.00.01 - Added new columns CostCenterCode & CostElementId */ /* V01.00.00 - Initial version */ /* =*/
MEAV_DataCORE_CSC1;47;MEtA Vault;V_COPALineItemPlanDelta_G4;484509105;V ;VIEW;2311;/**/ /* Database name: @DB_DATA_VAULT_SQL */ /* DBMS name: Microsoft SQL Server 2016 - Bosch */ /* Created on: 04.11.2022 08:55:33 */ /**/ /**/ /* View: V_COPALineItemPlanDelta_G4 */ /**/ /* =*/ /* V01.00.00 2022-11-04 Yannick Sigwalt GS/BDD1 */ /* This view reads all the loaded records from [RAWV_COPA_CSC2].[COPAPlanDocumentAmount_WSATM_xx_X] */ /* to identify FiscalYearPeriod of newly loaded Plan CO-PA Document Line Items */ /* Restriction: */ /* - none */ /* Update: */ /* =*/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_RefSourceSystem_V2_IREF0;485016909;V ;VIEW;15586;/**/ /* View: V_RefSourceSystem_V2_IREF0 */ /**/ /**/ /* V01.00.02 - 2021-02-04 - Tatjana Derdus CI/DAV2.3 */ /* Reference view inclduing Web GUI URL locations from various SAP systems for reporing */ /* Restrictions: */ /* - Limited to first URL with HTTPS protocol per system (SortSequence_BK = 1) */ /* Updates: */ /* - V01.00.02: 2021-02-04 - BugFix: Removed double entries for P79 */ /* - V01.00.01: 2021-01-25 - Renamed column [SAPSystem] to [SourceSystem] */ /* - V01.00.00: 2021-01-13 - Initial version */ /**/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_FactActualCost_V2_D7_DemoSystem;485277184;V ;VIEW;7084;/**/ /* V01.00.01 2022-03-06 Kessler Waldemar CI/BTM-AC1 */ /* Fact view for Costs booked on Cost Centers from PTT */ /* Changes: */ /* Restriction: */ /**/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_FactActualCost_Short_YTD_V2_G1;488037170;V ;VIEW;11885;/**/ /* View: V_FactActualCost_Short_YTD_G1 */ /**/ /**/ /* V01.00.01 2022-09-12 Szivos Andras CI/BTM-AC1 */ /* Fact view for Costs aggregated booked on Cost Centers from PS0 in a YTD logic */ /* Changes: */ /* - V01.01.00 2022-11-02 Szivos Andras CI/BTM-AC1 Major bug fix, as combinations missing in a certain month were not*/ /* shown in YTD logic */ /* - V01.00.01 2022-09-12 Szivos Andras CI/BTM-AC1 some missing fields were added: YearMonthCreation, PostingPeriodId*/ /* - V01.00.00 2022-08-10 Szivos Andras CI/BTM-AC1 Original version created */ /**/
INFI_Costs_CDP_CSC2;69;INFormation Mart as Interface;V_INTF_CDP_Costs_FACT_CostActual_GK;493557142;V ;VIEW;8495;/**/ /* View: V_INTF_CDP_Costs_FACT_CostActual_GK */ /**/ /* = */ /* V01.00.02 2022-11-10 Michal Erdman & Yannick Sigwalt GS/BDD2 */ /* This view is to provide CO-OM Cost Actuals data for Cost Driver Planning application (CDP) */ /* Data.CORE Outgoing Interface #0068 https://inside-docupedia.bosch.com/confluence/x/n5KPWw */ /* Implemented Soft Rules */ /* Debit Credit & Statistical indicator */ /* #FBI-SR-000000025 https://inside-docupedia.bosch.com/confluence/x/TUN-Mw */ /* Filter Cost Actual Fact Data by Company Code Positive List */ /* #FBI-SR-000000057 https://inside-docupedia.bosch.com/confluence/x/fFf1Yw */ /* Update: */ /* V01.00.02 Added PartnerCostCenter and PartnerActivityType/changed SR-000000025 implementation */ /* V01.00.01 -BugFixing due to duplicate CostCenter */ /* -optimized datatype of FiscalYear for better performance while querying */ /* -Reworked field naming and order to match the one from Plan view */ /* V01.00.00 Creation */ /* = */
INFI_Optravis_CSC1;64;INFormation Mart as Interface;V_INTF_MD_LegalEntity_M2;497137262;V ;VIEW;2268;/**/ /* View: V_INTF_MD_LegalEntity_M2 */ /**/ /* */ /* V01.00.01 URA1FE & Tatjana Derdus CI/DAV2.3 */ /* Data.CORE Outgoing Interface #0074 https://inside-docupedia.bosch.com/confluence/x/JjMRY */ /* Interface view for transfer of end-of-previous-month legal entity master data to Optravis */ /* Restrictions: */ /* - only includes legal entities of edition 'WORKING SET' */ /* - only includeslegal entities which have status 40, 49, 50 (Released, Discontinuation,Invalid) */ /* Changes: */ /* - V01.00.01 2023-08-16 Enhanced with status filter 50 and column [LegalEntityStatusId] */ /* - V01.00.00 2020-02-22 Initial version */ /* */
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_FactActualCost_Short_G3;497645066;V ;VIEW;1721;/**/ /* View: V_FactActualCost_Short_G3 */ /**/ /**/ /* V01.00.01 2021-09-24 Szivos Andras CI/BTM-AC1 */ /* Fact view for Costs aggregated booked on Cost Centers from P79 */ /* Changes: */ /* Restriction: */ /**/
INFI_GSSGA_CSC2;83;INFormation Mart as Interface;V_ActualCost_V2_IFCT0_G4;497801231;V ;VIEW;3409;/**/ /* View: V_ActualCost_V2_IFCT0_G4 */ /**/ /* =*/ /* V01.00.02 2023-04-24 Philipp Staiger GS/BDD1 */ /* Fact View for GS Trust SGnA */ /* Data.CORE Outgoing Interface #0166 https://inside-docupedia.bosch.com/confluence/x/J2JNcg */ /* Update: */ /* V01.00.02 - Replaced persisted fact table with [COCostActual_V2_MFCT0_<SourceSystem>] */ /* - Added column [TechnicalReverseFlag] */ /* V01.00.01 - Added new columns CostCenterCode & CostElementId */ /* V01.00.00 - Initial version */ /* =*/
MEAV_DataCORE_CSC1;47;MEtA Vault;V_COPALineItemPlanDelta_G5;500509162;V ;VIEW;1969;/**/ /* View: V_COPALineItemPlanDelta_G5 */ /**/ /* =*/ /* V01.00.00 2022-11-04 Yannick Sigwalt GS/BDD1 */ /* This view reads all the loaded records from [RAWV_COPA_CSC2].[COPAPlanDocumentAmount_WSATM_xx_X] */ /* to identify FiscalYearPeriod of newly loaded Plan CO-PA Document Line Items */ /* Restriction: */ /* - none */ /* Update: */ /* =*/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_PartnerObject_V2_IDIM1;501016966;V ;VIEW;4448;/**/ /* View: V_PartnerObject_V2_IDIM1 */ /**/ /**/ /* V01.02.00 - 2021-02-11 Yannick Sigwalt GS/BDO12 & Tatjana Derdus CI/DAV2.3 */ /* Conformed Dimension for PartnerObject */ /* Update: */ /* V01.02.00 - Reworked View ( removed Obsolete CostCenter Satellite, Performance) */ /* V01.01.00 - Join CostCenters via LogicalSystem */ /* V01.00.00 - Initial version */ /* Restrictions: */ /* Currently only contains PartnerObjectSourceBK and PartnerObjectSourceDimId of the */ /* following dimensions objects: MaintenanceOrder, CostCenter */ /**/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_FactActualCost_V2_G0_DemoSystem;501277241;V ;VIEW;7438;/**/ /* View: V_FactActualCost_G0_DemoSystem */ /**/ /**/ /* V01.00.01 2022-03-06 Kessler Waldemar CI/BTM-AC1 */ /* Fact view for Costs booked on Cost Centers from PTT */ /* Changes: */ /* Restriction: */ /**/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_FactActualCost_Short_YTD_V2_G2;504037227;V ;VIEW;11885;/**/ /* View: V_FactActualCost_Short_YTD_G2 */ /**/ /**/ /* V01.00.01 2022-09-12 Szivos Andras CI/BTM-AC1 */ /* Fact view for Costs aggregated booked on Cost Centers from PS0 in a YTD logic */ /* Changes: */ /* - V01.01.00 2022-11-02 Szivos Andras CI/BTM-AC1 Major bug fix, as combinations missing in a certain month were not*/ /* shown in YTD logic */ /* - V01.00.01 2022-09-12 Szivos Andras CI/BTM-AC1 some missing fields were added: YearMonthCreation, PostingPeriodId*/ /* - V01.00.00 2022-08-10 Szivos Andras CI/BTM-AC1 Original version created */ /**/
